date,ticker,stock_name,target_label,label_leader_type,label_theme,label_status,negative_reason_tags,leader_score,stage_label,score_coverage,evaluated_rule_count,top_features,risk_flags,missing_components,event_id,available_at,feature_version,score_version
2025-11-17,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-18,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-19,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-20,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-21,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-24,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-25,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-26,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-27,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-11-28,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-01,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-02,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-03,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-04,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-05,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-08,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-09,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-10,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-11,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-12,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-15,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-16,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-17,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-18,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-19,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-22,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-23,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-24,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-25,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-26,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-29,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-30,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2025-12-31,300308.SZ,中际旭创,1,institutional_trend,CPO_AI_optical_module,positive_research_seed,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,zji-2025-07-16-ir,2025-07-16 00:00:00,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-03,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-07,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-08,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-09,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-09,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-10,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-10,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-13,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,high_volume_stall,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-13,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,high_volume_stall,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-14,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-14,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-15,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-15,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-16,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-16,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-17,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-17,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-20,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-20,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-20,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-21,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-21,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,exhaustion_risk,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,high_volume_stall,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-21,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-22,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-22,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-22,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,8,breakout_candidate,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-22,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,exhaustion_risk,0.7273,8,near_120d_high|near_250d_high|amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,high_volume_stall,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-23,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-23,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-23,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,3,exhaustion_risk,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,high_volume_stall,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-23,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-24,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,5,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-24,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-24,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-24,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-27,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-27,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-27,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-27,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-27,688146.SH,中船特气,1,price_hike_material,WF6_electronic_gas,positive_risk_case,,3,normal,0.7273,8,outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-28,301261.SZ,恒工精密,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,4,momentum_setup,0.7273,8,amount_expansion|outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-28,600186.SH,莲花控股,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-28,600703.SH,三安光电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,2,normal,0.7273,8,outperform_market|sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-28,601991.SH,大唐发电,0,negative_control_unclassified,pending_narrative_review,negative_research_seed,pending_evidence,1,normal,0.7273,8,sufficient_base_turnover,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
2026-04-28,603773.SH,沃格光电,1,narrative_momentum,glass_substrate_advanced_packaging,positive_risk_case,,6,momentum_setup,0.7273,8,near_120d_high|near_250d_high|outperform_market|sufficient_base_turnover|low_overhead_supply_proxy,,amount_rank_market|rs_industry_20d|rs_rank_market_20d,,,cn-wave-features-v0.4.0,cn-wave-market-behavior-v0.2.0
